Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","364.4","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","358.4","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","235","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","262.1","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","340.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","444.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","458.2","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","355.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","414.4","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","578.3","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","574","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","415.4","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","456.4","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","475.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","558.1","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","648.3","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","464.5","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","418.4","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","475.9","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","495","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","638.5","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","485.8","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","552.1","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","583.7","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","570.1","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","386.2","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","400.4","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","460.6","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","525.6","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","540.2","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","609.5","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","635.9","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","720","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","870.9","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","717.3","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","897.7","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","917.8","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","987.5","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","941.1","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","903.7","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","745.1","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","676.4","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","959.9","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","1009.7","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","1023","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","684.8","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","342.1","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","457.5","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","452.6","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","643.6","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","442.6","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","501.6","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","324.9","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","438.7","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","308.5","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","464.6","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","385","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","590.3","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","838.8","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","762.1","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","749.7","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","755.6","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","1001.8","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","871.2","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","938.7","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","1016.9","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","1079.2","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","1097.2","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","1095.8","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","1046.3","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","988.4","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","1211.5","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","977.6","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","1072.7","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","197.5","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","201.5","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","260.1","","Official data"
